"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"1351","PARACHOQUE DIANTEIRO - PONTEIRA PARACHOQUE MB 1620 CINZA L/E","","","","","","","","M168D","","6948857901","","","","","PC ","107.35 ","","96.49 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","1","1","S/Analise","","0",""
"30194","PARACHOQUE DIANTEIRO - PONTEIRA PARACHOQUE MB 1620 CINZA L/E","","","","","","","","M168D","","6948857901","","","","","PC ","98.86 ","","98.86 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO ERRO ESTOQUE","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","1","1","S/Analise","","0",""
"1330","PARACHOQUE DIANTEIRO MB 1114 PRETO 1983... CARA PRETA","","","","","","","","M163X","","3118800070","","","","","PC ","412.38 ","","426.77 ","","","S1   ","0.00 ","2.00 ","","-2","LOJA RP OK","","","9999-1/2-/31","","0","16 ","","16","S/Analise","","0","1","1","S/Analise","","0",""
"31519","PARACHOQUE DIANTEIRO MB 1114 PRETO 1983... CARA PRETA","","","","","","","","M163X","","3118800070","","","2679","","PC ","687.87 ","","687.82 ","","","S1   ","4.00 ","5.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","6 ","","6","S/Analise","","0","8","8","S/Analise","","20",""
"1325","PARACHOQUE DIANTEIRO MB 1519 CROMADO","","","","","","","","M161","","3448800270","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1328","PARACHOQUE DIANTEIRO MB 1618 HPN PRIMER CINZA","","","","","","","","M163D","","3848807070","","","","","PC ","373.84 ","","373.84 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","13 ","","13","S/Analise","","0","1","1","S/Analise","","0",""
"30263","PARACHOQUE DIANTEIRO MB 1618 HPN PRIMER CINZA","","","","","","","","M163D","","3848807070","","","9079","","PC ","613.66 ","","613.66 ","","","S1   ","1.00 ","8.00 ","","-7","SALÃO OK","","","9999-1/2-/31","","0","14 ","","14","S/Analise","","0","7","7","S/Analise","","24",""
"1348","PARACHOQUE DIANTEIRO MB 1620 CINZA COMPLETO ","","","","","","","","M168A","","6948858101M","","","","","PC ","509.33 ","","492.33 ","","","S1   ","3.00 ","4.00 ","","-1","RP BLOQUEADO","","","9999-1/2-/31","","0","15 ","","15","S/Analise","","0","1","1","S/Analise","","23.4",""
"31830","PARACHOQUE DIANTEIRO MB 1620 CINZA COMPLETO ","","","","","","","","M168A","","6948858101M","","","8809","","PC ","744.25 ","","744.25 ","","","S1   ","4.00 ","4.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","28 ","","28","S/Analise","","0","45","45","S/Analise","","25",""
"36049","PARACHOQUE DIANTEIRO SCANIA 112 R C/FURO P/FAROL PINTADO","","","","","","","","S264M","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1360","PARACHOQUE DIANTEIRO SCANIA 112 R C/FURO P/FAROL PINTADO","","","","","","","","S264M","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","ENCOMENDA","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1354","PARACHOQUE DIANTEIRO SCANIA 112 T CROMADO","","","","","","","","S264","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1355","PARACHOQUE DIANTEIRO SCANIA 112 T PINTADO","","","","","","","","S264B","","290083","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"618","PARACHOQUE IMPULSAO UNIVERSAL CROMADO 70MMM CAMINHONETES","","","","","","","","B1002","","","","","","","PC ","361.09 ","","361.09 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"1359","PARACHOQUE SCANIA 113 R C/FURO P/FAROL PINTADO ","","","","","","","","S264K","","1674517","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","2.00 ","","-1","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1357","PARACHOQUE SCANIA 113 R CROMADO ORIGINAL","","","","","","","","S264H","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1358","PARACHOQUE SCANIA 113 R PINTADO ORIGINAL","","","","","","","","S264I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","2.00 ","","-1","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1356","PARACHOQUE SCANIA 113 T PINTADO ","","","","","","","","S264G","","1674759","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"291","PARAFUSO DE TORQUE INTERIOR (5X7853755)","","","","","","","","I1250","","","","","","","PC ","0.00 ","","0.00 ","","","S2   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1721","PARALAMA CARRETA GUERRA LD TRAS","","","","","","","","S291","","","","","","","PC ","0.00 ","","0.00 ","","","REDSA","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1722","PARALAMA CARRETA GUERRA LE TRAS","","","","","","","","S292","","","","","","","PC ","0.00 ","","0.00 ","","","REDSA","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1710","PARALAMA CARRETA UNIVERSAL C/REF.","","","","","","","","S284A","","","","","","","PC ","0.00 ","","0.00 ","","","REDSA","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1621","PARALAMA IVECO STRALIS","","","","","","","","F730","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1704","PARALAMA MB 1938 L/D TRAS","","","","","","","","M170","","A6965207419","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1705","PARALAMA MB 1938 L/E TRAS","","","","","","","","M170A","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1707","PARALAMA SCANIA 112/113 ","","","","","","","","S281","","1678122","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1708","PARALAMA SCANIA SERIE 4 / 124 TRASEIRO  ","","","","","","","","S282","","1435085","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1730","PARALAMA VOLVO FH/NH TRAS","","","","","","","","V851","","8121819","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1729","PARALAMA VOLVO NL TRASEIRO","","","","","","","","V850","","8155805","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1733","PARALAMA VW/ FORD CARGO TRASEIRO","","","","","","","","W960","","2T0803227","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3513","PASSARELA SCANIA 124","","","","","","","","B072U","","1442119","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"27657","PASTA P/ POLIR CROMADOS ","","","","","","","","STAR POLISH","","","","","","","PC ","16.00 ","","16.00 ","","","S1   ","5.00 ","8.00 ","","-3","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38894","PASTA P/ POLIR CROMADOS ","","","","","","","","STAR POLISH","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","5.00 ","6.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"109","PERFIL ""U"" TQ.(A3849870135) 300L OF/OH","","","","","","","","I494","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"74","PERFIL ""U"" TQ.AGRALE 150L (6007006320005)","","","","","","","","I267","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4403","PERFIL ""U"" TQ.VW 300L ONIBUS (2Z0201300)","","","","","","","","I477","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"107","PERFIL (A3849870101) INFERIOR MICRORIO 100MM","","","","","","","","I1761","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"106","PERFIL BORR.CINTA TQ.150L NAVISTAR","","","","","","","","I2396","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"103","PERFIL BORR.SUP.NAVISTAR","","","","","","","","I2367","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"105","PERFIL BORR.SUP.TQ.150L NAVISTAR","","","","","","","","I2395","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4527","PERFIL CINTA TANQUE 31MM - SUPERIOR TIPO ""U"" VOLVO","","","","","","","","M024C","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","4.00 ","","-4","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4526","PERFIL CINTA TANQUE 40MM - SUPERIOR TIPO ""U"" SCANIA ","","","","","","","","M024B","","","","","","","PC ","10.11 ","","10.11 ","","","S1   ","19.00 ","20.00 ","","-1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","10 ","","10","S/Analise","","0","0","0","C/Analise","","0",""
"47935","PERFIL CINTA TANQUE 40MM - SUPERIOR TIPO ""U"" SCANIA ","","","","","","","","M024B","","","","","","","PC ","17.07 ","","17.07 ","","","S1   ","18.00 ","11.00 ","","7","SALÃO 11/2017","","","9999-1/2-/31","","0","20 ","","20","S/Analise","","0","10","10","S/Analise","","0",""
"47192","PERFIL CINTA TANQUE 45MM ","","","","","","","","M024E","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","4.00 ","","-4","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"47191","PERFIL CINTA TANQUE 50MM - SUPERIOR TIPO ""U""  MB","","","","","","","","M024A","","","","","","","MT","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4525","PERFIL CINTA TANQUE 50MM - SUPERIOR TIPO ""U""  MB","","","","","","","","M024A","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","4.00 ","","-4","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4675","PERFIL CINTA TANQUE 76MM TQ REDONDO ","","","","","","","","V885","","","","","","","MT","21.44 ","","21.31 ","","","S1   ","45.78 ","42.00 ","","3,78","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","264 ","","264","S/Analise","","0","11","11","S/Analise","","0",""
"31806","PERFIL CINTA TANQUE 76MM TQ REDONDO","","","","","","","","V885","","","","","11233","","MT","21.44 ","","21.44 ","","","S1   ","52.00 ","20.00 ","","32","SALÃO OK","","","9999-1/2-/31","","0","100 ","","100","S/Analise","","0","32","32","S/Analise","","0.2",""
"33822","PERFIL CINTA TANQUE 76MM X 1000MM LARANJA ","","","","","","","","V885L","","","","","11235","","PC ","27.22 ","","25.96 ","","","S1   ","2.00 ","6.00 ","","-4","SALÃO OK","","","9999-1/2-/31","","0","8 ","","8","S/Analise","","0","6","6","S/Analise","","0.2",""
"23298","PERFIL CINTA TANQUE 76MM X 1000MM LARANJA","","","","","","","","V885L","","","","","","","PC ","32.51 ","","24.80 ","","","S1   ","7.00 ","8.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","18 ","","18","S/Analise","","0","0","0","C/Analise","","0",""
"75","PERFIL INFERIOR 6007.006.319.00.7","","","","","","","","I513","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"80","PERFIL INFERIOR MICRORIO 100MM","","","","","","","","EM024","","88307","","","","","PC ","0.00 ","","0.00 ","","","S2   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4524","PERFIL INFERIOR MICRORIO 100MM","","","","","","","","M024","","","","","","","MT","23.61 ","","20.83 ","","","S1   ","27.50 ","30.00 ","","-2,5","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","34 ","","34","S/Analise","","0","0","0","C/Analise","","0",""
"33821","PERFIL INFERIOR MICRORIO 100MM","","","","","","","","M024","","","","","","","MT","23.61 ","","21.75 ","","","S1   ","43.60 ","20.00 ","","23,6","SALÃO 11/2017","","","9999-1/2-/31","","0","67 ","","67","S/Analise","","0","0","0","C/Analise","","0",""
"4497","PERFIL SUP.(211400447) TIPO ""U"" 50MM MB","","","","","","","","I934","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4473","PERFIL SUPERIOR (211400448) RANDON","","","","","","","","I791","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4002","PERFIL SUPERIOR (269684)","","","","","","","","I1102","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"93","PERFIL SUPERIOR TIPO ""U"" 50MM MB","","","","","","","","EM024A","","83232","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4674","PERFIL SUPORTE TANQUE REDONDO 660 MM","","","","","","","","V884","","","","","","","PC ","11.13 ","","9.95 ","","","S1   ","1.00 ","3.00 ","","-2","LOJA RP OK","","","9999-1/2-/31","","0","18 ","","18","S/Analise","","0","10","10","S/Analise","","0",""
"76","PERFIL TIPO U TQ.(A9799870035) PLAST.","","","","","","","","I781","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4578","PESCADOR TANQUE ADAPTADOR M194B 300LTS FORD/CARGO/VOLKS","","","","","","","","M195G","","","","","","","PC ","24.69 ","","24.69 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","0","0","C/Analise","","0",""
"38262","PESCADOR TANQUE ADAPTADOR M194B 300LTS FORD/CARGO/VOLKS","","","","","","","","M195G","","","","","","","PC ","58.60 ","","46.44 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","1","1","S/Analise","","0",""
"33041","PESCADOR TANQUE ADAPTADOR M194C 100LTS F4000/D6000/VW 6.90/VW 7.90","","","","","","","","M195E","","","","","","","PC ","38.25 ","","43.56 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","3 ","","3","S/Analise","","0","3","3","S/Analise","","0",""
"4576","PESCADOR TANQUE ADAPTADOR M194C 100LTS F4000/D6000/VW 6.90/VW 7.90 ","","","","","","","","M195E","","","","","","","PC ","31.97 ","","31.97 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","12 ","","12","S/Analise","","0","0","0","C/Analise","","0",""
"4577","PESCADOR TANQUE ADAPTADOR M194E 150LTS F4000/D6000/VW 6.90/7.90/11.130","","","","","","","","M195F","","","","","","","PC ","24.69 ","","24.69 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","6 ","","6","S/Analise","","0","0","0","C/Analise","","0",""
"38263","PESCADOR TANQUE ADAPTADOR M194E 150LTS F4000/D6000/VW 6.90/7.90/11.130","","","","","","","","M195F","","","","","","","PC ","45.72 ","","41.14 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","2","2","S/Analise","","0",""
"4414","PINO ARTICUL.CINTA GM (93333894OS02HL0004)","","","","","","","","I496","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"2819","PLACA MR-(94725403) INT.DEFL.AR DIANT.TETO","","","","","","","","I2046","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"2821","PLACA MR-(94725408) PLACA EXT.DEFL.AR DIANT.","","","","","","","","I2049","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"2823","PLACA MR-(94732289) EXT.DEFL.AR DIANT.TETO","","","","","","","","I2051","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"2824","PLACA MR-(94732290 INT.DEFL.AR DIANT.TETO","","","","","","","","I2052","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1631","PLAMA PLAST.INDIV.(9200741) NOMA MOD.2008","","","","","","","","I1590","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1632","PLAMA PLAST.MEIA LUA LD (9200743) NOMA MOD.08","","","","","","","","I1591","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1678","PLAMA PLAST.MEIA LUA LD (9204881) NOMA","","","","","","","","I2184","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1633","PLAMA PLAST.MEIA LUA LE (9200744) NOMA MOD.08","","","","","","","","I1592","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1677","PLAMA PLAST.MEIA LUA LE (9204880) NOMA","","","","","","","","I2183","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"46333","PLATAFORMA ALUMINIO SC HIGHLINE P/G/R - DIANTEIRA","","","","","","","","S500","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","2.00 ","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"19","PLUG PVC NPT 1/2""","","","","","","","","I1711","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1091","PONTEIRA ESCAP 2 CURVA CURTA SPORT 250mm","","","","","","","","B563","","","","","","","PC ","33.47 ","","27.89 ","","","S1   ","2.00 ","3.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"30250","PONTEIRA ESCAP 2 CURVA CURTA SPORT 250mm","","","","","","","","B563","","","","","619","","PC ","47.73 ","","43.98 ","","","S1   ","5.00 ","4.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","85 ","","85","S/Analise","","0","49","49","S/Analise","","0.6",""
"48424","PONTEIRA ESCAP 2 CURVA CURTA SPORT 250mm - FULL R1","","","","","","","","B563","","","","","13733","","PC ","47.72 ","","47.72 ","","","S1   ","0.00 ","6.00 ","","-6","SALÃO FULL SP","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","4","4","S/Analise","","0.6",""
"33058","PONTEIRA ESCAP 2 RETA CURTA TERMINAL 160mm ","","","","","","","","M071","","","","","621","","PC ","37.12 ","","37.12 ","","","S1   ","4.00 ","4.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","14 ","","14","S/Analise","","0","10","10","S/Analise","","0.4",""
"3036","PONTEIRA ESCAP 2 RETA CURTA TERMINAL 160mm ","","","","","","","","M071","","","","","","","PC ","28.47 ","","20.97 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"48509","PONTEIRA ESCAP 2 RETA CURTA TERMINAL 160mm - FULL R1","","","","","","","","M071","","","","","13765","","PC ","37.12 ","","37.12 ","","","S1   ","0.00 ","4.00 ","","-4","SALÃO FULL SP","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","5","5","S/Analise","","0.4",""
"2562","PONTEIRA ESCAP 2,5 CURVA CURTA SPORT 250mm","","","","","","","","B564","","","","","","","PC ","34.16 ","","34.16 ","","","S1   ","7.00 ","6.00 ","","1","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"2249","PONTEIRA ESCAP 2,5 CURVA CURTA SPORT 250mm","","","","","","","","B564","","","","","","","PC ","55.30 ","","55.30 ","","","S1   ","0.00 ","0.00 ","","0","TROCAR FISCAL","","","9999-1/2-/31","","0","79 ","","79","S/Analise","","0","7","7","S/Analise","","0",""
"30249","PONTEIRA ESCAP 2,5 CURVA CURTA SPORT 250mm ","","","","","","","","B564","","","","","623","","PC ","53.60 ","","51.70 ","","","S1   ","6.00 ","7.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","167 ","","167","S/Analise","","0","46","46","S/Analise","","0.6",""
"48425","PONTEIRA ESCAP 2,5 CURVA CURTA SPORT 250mm - FULL R1","","","","","","","","B564","","","","","13735","","PC ","53.60 ","","53.60 ","","","S1   ","0.00 ","10.00 ","","-10","SALÃO FULL SP","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","8","8","S/Analise","","0.6",""
"3043","PONTEIRA ESCAP 2,5 CURVA CURTA SPORT 300mm - FULL SS","","","","","","","","PTM1001","","","","","","","PC ","38.21 ","","42.76 ","","","S1   ","0.00 ","42.00 ","","-42","SALÃO FULL SP","","","9999-1/2-/31","","0","147 ","","147","S/Analise","","0","5","5","S/Analise","","0",""
"3019","PONTEIRA ESCAP 2,5 CURVA CURTA TERMINAL 200mm ","","","","","","","","M069A","","","","","","","PC ","40.00 ","","35.83 ","","","S1   ","6.00 ","6.00 ","","0","RP BLOQUEADO","","","9999-1/2-/31","","0","27 ","","27","S/Analise","","0","0","0","C/Analise","","0",""
"30246","PONTEIRA ESCAP 2,5 CURVA CURTA TERMINAL 200mm ","","","","","","","","M069A","","","","","625","","PC ","55.44 ","","55.43 ","","","S1   ","7.00 ","7.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","64 ","","64","S/Analise","","0","57","57","S/Analise","","0.5",""
"48504","PONTEIRA ESCAP 2,5 CURVA CURTA TERMINAL 200mm - FULL R1","","","","","","","","M069A","","","","","13769","","PC ","55.43 ","","55.43 ","","","S1   ","0.00 ","12.00 ","","-12","SALÃO FULL SP","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","10","10","S/Analise","","0.5",""
"30247","PONTEIRA ESCAP 2,5 RETA CURTA TERMINAL 180mm","","","","","","","","M069","","","","","627","","PC ","43.02 ","","43.22 ","","","S1   ","7.00 ","6.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","57 ","","57","S/Analise","","0","36","36","S/Analise","","0.8",""
"3018","PONTEIRA ESCAP 2,5 RETA CURTA TERMINAL 180mm","","","","","","","","M069","","","","","","","PC ","22.64 ","","25.20 ","","","S1   ","6.00 ","6.00 ","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","22 ","","22","S/Analise","","0","1","1","S/Analise","","0",""
